passenger,name,package,luggage,station,bureau,address
True,桦林,False,False,True,哈尔滨铁路局,黑龙江省牡丹江市阳明区桦林镇
True,桦南,True,True,True,哈尔滨铁路局,黑龙江省佳木斯市桦南县铁西街北段
True,换新天,False,False,True,哈尔滨铁路局,黑龙江农垦总局建三江分局创业农场
True,鸡东,True,True,True,哈尔滨铁路局,黑龙江省鸡东县鸡东镇振兴大街100号
True,鸡西,True,True,True,哈尔滨铁路局,黑龙江省鸡西市鸡冠区兴国中路138号
True,吉文,False,False,True,哈尔滨铁路局,内蒙古自治区呼伦贝尔盟鄂伦春自治旗吉文镇
True,陵丘,False,False,False,哈尔滨铁路局,内蒙古自治区陈巴尔虎旗陵丘村
True,柳毛,False,False,False,哈尔滨铁路局,黑龙江省鸡西市恒山区柳毛乡
True,柳树,False,False,False,哈尔滨铁路局,黑龙江省伊春市南岔区柳树经营所
True,龙船,False,False,False,哈尔滨铁路局,黑龙江省绥化市庆安县久胜镇
True,龙门河,False,False,False,哈尔滨铁路局,黑龙江省黑河市龙门农场
True,胪滨,False,False,False,哈尔滨铁路局,内蒙古自治区满洲里市泸滨村
True,鲁河,False,False,False,哈尔滨铁路局,黑龙江省龙江县鲁河乡鲁河车站
False,江家岭,False,False,False,沈阳铁路局,辽宁省绥中县荒地江家岭村
True,江密峰,False,False,False,沈阳铁路局,吉林省吉林市龙潭区江密峰镇江密峰街
True,金场堡,False,False,False,沈阳铁路局,辽宁省锦州市太和区女儿河乡金场堡村
False,金城,False,False,False,沈阳铁路局,辽宁省凌海市金城镇
True,金山湾,False,False,False,沈阳铁路局,辽宁省丹东市振安区金山村
True,金珠,False,False,False,沈阳铁路局,吉林省吉林市龙潭区金珠乡
True,卡伦,False,False,False,沈阳铁路局,吉林省长春市卡伦湖镇
,,,,,,
True,干沟,False,False,True,沈阳铁路局,吉林省通化县干沟村
True,甘旗卡,True,True,True,沈阳铁路局,内蒙古自治区通辽市科左后旗甘旗卡镇铁西路妈拉沁街
False,高岭,False,False,True,沈阳铁路局,辽宁省葫芦岛市绥中县高岭镇
True,高桥镇,False,False,True,沈阳铁路局,辽宁省葫芦岛市连山区高桥经济开发区
True,高山子,False,False,True,沈阳铁路局,辽宁省北镇市高山子镇
True,旬阳北,True,True,True,西安铁路局,陕西省旬阳县白柳镇
True,延安,True,True,True,西安铁路局,陕西省延安市宝塔区柳林路
True,阎良,True,True,True,西安铁路局,陕西省西安市阎良区胜利路北段
True,砚川,False,False,True,西安铁路局,陕西省商洛市商州区大荆镇
True,燕子砭,True,True,True,西安铁路局,陕西省汉中市宁强县燕子砭镇
True,阳平关,True,True,True,西安铁路局,陕西省汉中市宁强县阳平关镇
True,杨陵,True,True,True,西安铁路局,陕西省西安市杨陵区渭惠路中段
True,武穴,False,False,True,武汉铁路局,湖北省武穴市石佛寺镇火车站开发区
True,西平,False,False,True,武汉铁路局,河南省驻马店市西平县城
True,息县,False,False,True,武汉铁路局,河南省信阳市息县曹黄林乡
True,浠水,True,True,True,武汉铁路局,湖北省浠水县火车站
True,仙桃西,False,False,True,武汉铁路局,湖北省仙桃市三伏潭镇雷场村
True,咸宁北,False,False,True,武汉铁路局,咸宁市西北部咸安区官埠桥镇渡船村
True,咸宁东,False,False,True,武汉铁路局,湖北省咸宁市咸宁开发区
True,坪石,False,False,True,广铁集团,广东省乐昌市坪石镇
True,普宁,False,False,True,广铁集团,广东省普宁市流沙镇
True,祁东,False,False,True,广铁集团,湖南省衡阳市祁东县双桥镇林星村
True,祁阳,False,False,True,广铁集团,湖南省祁阳县浯溪镇长虹村站前路
True,前山,False,False,True,广铁集团,广东省珠海市香洲区前山港昌路666号
True,清远,False,False,True,广铁集团,广东省清远市清城区洲心镇洲沙村武广清远站
True,化处,False,False,False,成都铁路局,贵州省安顺市普定县化处镇
True,黄家坝,False,False,False,成都铁路局,四川省凉山州德昌县阿月乡(成昆线605+809米)
True,黄联关,False,False,False,成都铁路局,四川省凉山州西昌市黄联关镇
True,黄磏,False,False,False,成都铁路局,重庆市九龙坡区西彭镇黄磏村
True,黄平,False,False,False,成都铁路局,贵州省黄平县谷陇镇
True,黄水塘,False,False,False,成都铁路局,四川省凉山州西昌市黄水塘乡鹿鹤村2组
True,黄丝,False,False,False,成都铁路局,贵州省福泉市黄丝镇
True,峡江,False,False,True,南昌铁路局,江西省吉安市峡江县峡江火车站
True,霞浦,False,False,True,南昌铁路局,福建省霞浦县赤岸村
True,厦门,True,True,True,南昌铁路局,福建省厦门市厦禾路900号
True,厦门北,False,False,True,南昌铁路局,福建省厦门市集美区后溪镇岩内村
True,厦门高崎,True,True,True,南昌铁路局,福建省厦门湖里区中埔高崎火车站
True,向塘,True,True,True,南昌铁路局,江西省南昌县向塘镇火车站
True,新干,False,False,True,南昌铁路局,江西省新干县善政路
True,德清站（高铁）,False,False,True,上海铁路局,浙江省湖州市德清县乾元镇金鹅山村德清高铁站
True,诸暨站（既有/高铁）,True,True,True,上海铁路局,诸暨市艮塔西路168号
True,义乌站（既有/高铁）,False,False,True,上海铁路局,义乌市北站大道333号
True,金华站（既有/高铁）,True,True,True,上海铁路局,金华市婺城区后丰路路300号
True,龙游站（既有/高铁）,True,True,True,上海铁路局,衢州市龙游县曹家村（南）
True,宜宾,True,True,True,成都铁路局,四川省宜宾市翠屏区前进路302号
True,彝良,False,False,True,成都铁路局,云南省昭通市彝良县洛泽河镇大寨村
True,营山,False,False,True,成都铁路局,四川省营山县城南镇景阳路1号
True,永川,False,False,True,成都铁路局,重庆市永川区火车站南路38号
True,永郎,False,False,True,成都铁路局,四川省德昌县永郎镇永胜路184号
True,酉阳,False,False,True,成都铁路局,重庆市酉阳县龙潭镇梅树村
True,玉屏,True,True,True,成都铁路局,贵州省铜仁市玉屏县平溪镇舞阳村
True,岳池,False,False,True,成都铁路局,四川省广安市岳池县火车站
True,小河南,False,False,False,北京铁路局,河北省承德市兴隆县兴隆镇小河南村
True,小西庄,False,False,False,北京铁路局,河北省涞源县城关镇小西庄火车站
True,斜河涧,False,False,False,北京铁路局,北京市门头沟区妙峰山斜河涧火车站
True,新固镇,False,False,False,北京铁路局,河北省武安市冶陶镇固镇村
True,新坡,False,False,False,北京铁路局,河北省邯郸市峰峰矿区新坡镇
True,新市区,False,False,False,北京铁路局,河北省邯郸市峰峰矿区临水镇
True,兴隆岭,False,False,False,北京铁路局,河北省承德市隆化县韩麻营镇兴隆岭村
True,悬钟,False,False,False,北京铁路局,河北省涉县索堡镇悬钟村
True,沿河城,False,False,False,北京铁路局,北京市门头沟区斋堂镇沿河城火车站
True,上店,False,False,False,呼和浩特铁路局,内蒙古自治区赤峰市克什克腾旗经棚镇新庙乡合义村上店火车站
True,绍根,False,False,False,呼和浩特铁路局,内蒙古自治区赤峰市阿鲁科尔沁旗绍根苏木绍根线路所
True,十八台,False,False,False,呼和浩特铁路局,内蒙古自治区乌兰察布市卓资县
True,石门村,False,False,False,呼和浩特铁路局,内蒙古自治区乌兰察布市集宁区怀远北大街180号
True,四分滩,False,False,False,呼和浩特铁路局,内蒙古自治区巴彦淖尔市婺源县天吉泰镇
True,唐山站,False,False,True,北京铁路局,河北省唐山市路北区站前路160号
True,塘沽站,False,False,True,北京铁路局,天津市塘沽区大连道2543号
True,天津南站,False,False,True,北京铁路局,天津市西青区张家窝镇
True,天津西站,False,False,True,北京铁路局,天津市红桥区西站前街1号
True,天津站,True,True,True,北京铁路局,天津市河北区新纬路1号
True,通州西站,False,False,True,北京铁路局,北京市通州区五里店西路11号
True,吴桥站,True,True,True,北京铁路局,河北省吴桥县站前一路西端
True,武安站,True,True,True,北京铁路局,河北省武安市铁北路256号
True,加格达奇,True,True,True,哈尔滨铁路局,黑龙江省大兴安岭地区加格达奇区
True,佳木斯,True,True,True,哈尔滨铁路局,黑龙江省佳木斯市站前路179号
True,建三江,False,False,True,哈尔滨铁路局,黑龙江农垦总局建三江分局站前路
True,江桥,False,False,True,哈尔滨铁路局,黑龙江省泰来县江桥镇江桥车站
True,姜家,False,False,True,哈尔滨铁路局,黑龙江省肇东市姜家镇
True,金河,True,True,True,哈尔滨铁路局,内蒙古呼伦贝尔根河市金河镇
True,金山屯,False,False,True,哈尔滨铁路局,黑龙江省伊春市金山屯区铁路街
True,锦河,False,False,True,哈尔滨铁路局,黑龙江省黑河市锦河农场
True,九三,True,True,True,哈尔滨铁路局,黑龙江省嫩江县双山镇九三车站
True,绿潭,False,False,False,哈尔滨铁路局,黑龙江省伊春市南岔区
True,煤田,False,False,False,哈尔滨铁路局,内蒙古自治区呼伦贝尔牙克石市乌尔旗汗镇
True,蒙克山,False,False,False,哈尔滨铁路局,黑龙江省大兴安岭地区塔河县蒙克山镇
True,密山西,False,False,False,哈尔滨铁路局,黑龙江省密山市密山镇新治村
True,牧原,False,False,False,哈尔滨铁路局,内蒙古自治区呼伦贝尔牙克石市乌尔旗汗镇
True,南甸村,False,False,False,哈尔滨铁路局,黑龙江省鸡西市滴道区南甸村
True,讷尔克气,False,False,False,哈尔滨铁路局,内蒙古自治区呼伦贝尔盟鄂伦春自治旗讷尔克气乡
True,孔家沟,False,False,False,沈阳铁路局,辽宁省葫芦岛市连山区寺儿堡镇孔沟村
True,昆都庙,False,False,False,沈阳铁路局,内蒙古自治区通辽市河西镇
True,拉拉屯,False,False,False,沈阳铁路局,辽宁省海城市古城子镇拉拉村
True,砬子河,False,False,False,沈阳铁路局,吉林省抚松县露水河镇砬子河村
False,来福,False,False,False,沈阳铁路局,吉林省大安市来福镇
False,兰家,False,False,False,沈阳铁路局,辽宁省凌海市靠山村
False,兰家屯,False,False,False,沈阳铁路局,辽宁省沈阳市于洪区马三家镇兰屯村
False,劳动屯,False,False,False,沈阳铁路局,黑龙江省大庆市大同区葡萄花镇
True,革镇堡,False,False,True,沈阳铁路局,辽宁省大连市甘井子区革镇堡镇后革村
True,葛根庙,False,False,True,沈阳铁路局,内蒙古自治区兴安盟根庙镇
True,蛤蟆塘,False,False,True,沈阳铁路局,辽宁省丹东市元宝区金山镇
True,工农湖,False,False,True,沈阳铁路局,吉林省乾安县大布苏工业园区
True,公营子,True,True,True,沈阳铁路局,辽宁省朝阳市喀左县公营子镇
True,公主岭,True,True,True,沈阳铁路局,吉林省公主岭市七道街13号
True,公主岭南,False,False,True,沈阳铁路局,吉林省公主岭市环岭乡石人村
True,沟帮子,True,True,True,沈阳铁路局,辽宁省北镇市沟帮子镇站前街
True,菇？ 园,False,False,True,沈阳铁路局,吉林省通化市二道江区五道江镇
True,杨陵南,False,False,True,西安铁路局,陕西省杨凌示范区揉鼓乡法禧村北杨陵南高铁火车站
True,永乐店,False,False,True,西安铁路局,陕西省泾阳县永乐镇永乐店火车站
True,榆林,True,True,True,西安铁路局,陕西省榆林市榆阳区柳营西路西路与201国道交口
True,张桥,False,False,True,西安铁路局,陕西省富平县张桥镇张桥车站
True,镇安,True,True,True,西安铁路局,陕西省商洛市镇安县县河
True,钟家村,False,False,True,西安铁路局,陕西省渭南地区蒲城县荆姚镇钟家村车站
True,子长,False,False,True,西安铁路局,陕西省延安市子长县杨家园则镇吴家坪村
True,咸宁南,False,False,True,武汉铁路局,湖北省咸宁市温泉区
True,咸宁,True,True,True,武汉铁路局,湖北省咸宁市咸安区
True,襄阳,True,True,True,武汉铁路局,湖北省襄阳市樊城区前进路
True,襄阳东,False,False,True,武汉铁路局,湖北省襄阳市襄州区交通路
True,项城,False,False,True,武汉铁路局,河南省项城市湖宾路南端向左2公里
True,孝感,True,True,True,武汉铁路局,湖北省孝感市孝南区
True,孝感北,False,False,True,武汉铁路局,湖北省孝感市大悟县高店新区
True,庆盛,False,False,True,广铁集团,广东省广州市南沙区东涌镇庆盛村庆沙路88号
True,琼海,False,False,True,广铁集团,海南省琼海市爱华东路嘉积镇琼海火车站
True,饶平,False,False,True,广铁集团,广东省潮州市饶平县高堂镇
True,容桂,False,False,True,广铁集团,广东省广东省佛山市顺德区容桂街道扁滘村广珠城际铁路容桂轻轨站站
True,三水,False,False,True,广铁集团,广东省广东省佛山市三水区站前街1号
True,三亚,False,False,True,广铁集团,海南省三亚市育秀路10号三亚火车站
True,汕头,True,True,True,广铁集团,广东省汕头市泰山路61号
True,汕尾,False,False,True,广铁集团,广东省汕尾市东涌镇
True,黄桶,False,False,False,成都铁路局,贵州省普定县马关镇黄桶村
True,黄洋,False,False,False,成都铁路局,四川省广元市旺苍县黄洋镇太阳村一社
True,回龙庵,False,False,False,成都铁路局,四川省成都市新津县金华镇回龙村
True,汇塘河,False,False,False,成都铁路局,贵州省遵义市汇川区板桥镇
True,鸡场坡,False,False,False,成都铁路局,贵州省普定县鸡场坡乡
True,加劳,False,False,False,成都铁路局,贵州省凯里市湾水镇
True,嘉川,False,False,False,成都铁路局,四川省广元市旺苍县嘉川镇灯塔村
True,蕉溪,False,False,False,成都铁路局,贵州省镇远县蕉溪镇蕉溪村火车站组
True,新余,True,True,True,南昌铁路局,江西省新余市渝水区胜利北路1号
True,信丰,False,False,True,南昌铁路局,江西省信丰县嘉定镇
True,兴国,False,False,True,南昌铁路局,江西省兴国县潋江镇
True,炎陵,False,False,True,南昌铁路局,湖南省株洲市炎陵县炎陵霞阳东路
True,宜春西,False,False,True,南昌铁路局,江西省宜春市平安路533号
True,弋阳,False,False,True,南昌铁路局,江西省上饶地区弋阳县弋江镇东站南路31号
True,衢州站（既有/高铁）,False,False,True,上海铁路局,衢州市柯城区花园街道城站西路1号（南）
True,江山站（既有/高铁）,True,True,True,上海铁路局,江山市黄陈岗一号（北）
True,兰溪站（既有）,False,False,True,上海铁路局,兰溪市云山街道劳动路100号
True,奉化站（客专）,False,False,True,上海铁路局,浙江省奉化市西坞街道尚桥村（南）
True,宁海站（客专）,False,False,True,上海铁路局,浙江省宁波市宁海县桃源街道
True,三门县站（客专）,False,False,True,上海铁路局,浙江省台州市三门县亭旁镇三门县火车站
True,临海站（客专）,False,False,True,上海铁路局,浙江省临海市卲家渡镇溪边村
True,台州站（客专）,False,False,True,上海铁路局,浙江省台州市黄岩区北城街道王林村
True,越西,False,False,True,成都铁路局,四川省越西县乃托镇乃托街1号
True,昭通,True,True,True,成都铁路局,云南省昭通市昭阳区太平办事处
True,镇远,False,False,True,成都铁路局,贵州省镇远县舞阳镇西秀街八组
True,织金,False,False,True,成都铁路局,贵州省织金县城关镇外环路
True,重庆,True,True,True,成都铁路局,重庆市渝中区南区路240号
True,重庆北,True,True,True,成都铁路局,重庆市渝北区昆仑大道51号附8号
True,重庆南,False,False,True,成都铁路局,重庆市九龙坡区黄桷坪铁路二村222号
True,朱杨溪,False,False,True,成都铁路局,重庆市江津区朱杨镇朱杨溪火车站
True,竹园坝,False,False,True,成都铁路局,四川省广元市青川县竹园坝镇
True,沿河城西,False,False,False,北京铁路局,北京市门头沟区斋堂镇沿河城西火车站
True,雁翅,False,False,False,北京铁路局,北京市门头沟区雁翅镇雁翅火车站
True,杨各庄,False,False,False,北京铁路局,河北省唐山市滦县雷庄镇
True,窑上,False,False,False,北京铁路局,河北省承德市滦平县大屯乡大屯村
True,义井,False,False,False,北京铁路局,河北省邯郸市峰峰矿区义井镇
True,永和,False,False,False,北京铁路局,河北省承德市承德县甲山镇松挠沟门村
True,于家店,False,False,False,北京铁路局,河北省承德市隆化县中关镇于家店村
True,苏宏图,False,False,False,呼和浩特铁路局,内蒙古自治区阿拉善盟左旗乌力吉苏木镇苏宏图车站
True,苏集,False,False,False,呼和浩特铁路局,内蒙古自治区乌兰察布市集宁区
True,苏木特线路所,False,False,False,呼和浩特铁路局,内蒙古自治区锡林郭勒盟正蓝旗
True,陶卜齐,False,False,False,呼和浩特铁路局,呼和浩特市赛罕区榆林镇
True,陶思浩,False,False,False,呼和浩特铁路局,内蒙古自治区土默特左旗陶思浩乡
True,头道桥,False,False,False,呼和浩特铁路局,内蒙古自治区巴彦淖尔市杭锦后旗黄河镇
True,头地,False,False,False,呼和浩特铁路局,内蒙古自治区赤峰市克什克腾旗经棚镇头地村头地线路所
True,武清站,False,False,True,北京铁路局,天津市武清区前进道上佛罗伦萨小镇对过
True,下板城站,False,False,True,北京铁路局,河北省承德县下板城镇车站路1号
True,下花园站,False,False,True,北京铁路局,河北省张家口市下花园区公路街7号
True,下台子站,False,False,True,北京铁路局,河北省承德市兴隆县李家营乡下台子站
True,小寺沟站,False,False,True,北京铁路局,河北省承德市平泉县南五十家子镇
True,辛集站,True,True,True,北京铁路局,河北省辛集市兴华路1号
True,新杖子站,False,False,True,北京铁路局,河北省承德市承德县新杖子村新达胡同1号
True,兴隆县站,False,False,True,北京铁路局,河北省承德市兴隆县雾灵街
True,峻德,False,False,True,哈尔滨铁路局,黑龙江省鹤岗市兴安区
True,康金井,False,False,True,哈尔滨铁路局,黑龙江省哈尔滨市呼兰区康金镇
True,克东,False,False,True,哈尔滨铁路局,黑龙江省齐齐哈尔市克东县宝泉镇
True,克山,True,True,True,哈尔滨铁路局,黑龙江省齐齐哈尔市克山县克山镇
True,克一河,True,True,True,哈尔滨铁路局,内蒙古自治区呼伦贝尔盟鄂伦春自治旗克一河镇
True,库都尔,False,False,True,哈尔滨铁路局,内蒙古呼伦贝尔牙克石市库都尔镇
True,奎山,False,False,True,哈尔滨铁路局,黑龙江省林口县奎山乡奎山村
True,拉古,False,False,True,哈尔滨铁路局,黑龙江省海林市横道河子镇
True,聂河,False,False,False,哈尔滨铁路局,黑龙江省大兴安岭地区塔河县盘古镇
True,牛耳河,False,False,False,哈尔滨铁路局,内蒙古自治区呼伦贝尔根河市
True,盘古,False,False,False,哈尔滨铁路局,黑龙江省大兴安岭地区塔河县盘古镇
True,青岭子,False,False,False,哈尔滨铁路局,黑龙江省海林市山市镇青岭子村
True,青龙,False,False,False,哈尔滨铁路局,黑龙江省鸡西市麻山区青龙村
True,老古沟,False,False,False,沈阳铁路局,辽宁省丹东市五龙背镇老古沟村
True,老哈河,False,False,False,沈阳铁路局,内蒙古自治区赤峰市元宝山区
True,老岭,False,False,False,沈阳铁路局,吉林省通化县石湖镇老岭村
True,老松岭,False,False,False,沈阳铁路局,黑龙江省宁安市马河乡老松岭村
True,官字井,False,False,True,沈阳铁路局,吉林省松原市乾安县道字乡
True,子洲,False,False,True,西安铁路局,陕西省子洲县马蹄沟镇薛家崖村
True,新县,True,True,True,武汉铁路局,河南省新县新集镇京九路火车站开发区
True,信阳东,False,False,True,武汉铁路局,河南省信阳市羊山新区信阳工业城产业聚集区内
True,韶关,False,False,True,广铁集团,广东省韶关市武江区西联武广韶关站？
True,金刚沱,False,False,False,成都铁路局,重庆市江津区油溪镇金刚村17号
True,金口河,False,False,False,成都铁路局,四川省乐山市金口河区金河镇铜河村
True,金沙湾,False,False,False,成都铁路局,四川省宜宾市珙县巡场镇金沙村
True,鹰潭,True,True,True,南昌铁路局,江西省鹰潭市月湖区四海路1号
True,永安,True,True,True,南昌铁路局,福建省永安市燕江东路永安火车站
True,永定,False,False,True,南昌铁路局,福建省龙岩市永定县凤城镇永定门
True,温岭站（客专）,False,False,True,上海铁路局,浙江省温岭市大溪镇利岙村温岭火车站
True,雁荡山站（客专）,False,False,True,上海铁路局,浙江省温州市乐清市雁荡镇
True,乐清站（客专）,False,False,True,上海铁路局,浙江省乐清市白石街道站前路
True,绅坊站（客专）,False,False,True,上海铁路局,浙江省温州乐清市石帆街道绅坊村
True,资阳,False,False,True,成都铁路局,四川省资阳市雁江区和平北路2号
True,资中,False,False,True,成都铁路局,四川省内江市资中县站东街
True,自贡,True,True,True,成都铁路局,四川省自贡市火车站路1号
True,遵义,True,True,True,成都铁路局,贵州省遵义市红花岗区北京路1号
,,,,,,
True,榆树沟,False,False,False,北京铁路局,河北省承德县甲山镇皇庄村
True,云彩岭,False,False,False,北京铁路局,山西省灵丘县落水河乡孤山村云彩岭火车站
True,云居寺,False,False,False,北京铁路局,北京市房山区大石窝乡云居寺火车站
True,张百湾,False,False,False,北京铁路局,河北省承德市滦平县张百湾镇河北村
True,张贵庄,False,False,False,北京铁路局,天津市东丽区　
True,张辛,False,False,False,北京铁路局,北京市顺义区李桥镇张辛火车站
True,招柏,False,False,False,北京铁路局,山西省灵丘县落水河乡招柏村招柏火车站
True,瓦窑坝,False,False,False,呼和浩特铁路局,内蒙古自治区包头市九原区
True,王福林,False,False,False,呼和浩特铁路局,内蒙古自治区通辽市科尔沁区莫力庙苏木官家窑村
True,温都和硕,False,False,False,呼和浩特铁路局,内蒙古自治区赤峰市林西县大川乡温都村温都和硕火车站
True,乌海北,False,False,False,呼和浩特铁路局,内蒙古自治区乌海市海勃湾区
True,乌兰哈达,False,False,False,呼和浩特铁路局,内蒙古自治区乌兰察布市后旗县乌兰哈达乡
True,乌兰胡同,False,False,False,呼和浩特铁路局,内蒙古包头市白云鄂博包白线自包头西站起126km+47.38m处
True,乌兰花,False,False,False,呼和浩特铁路局,内蒙古自治区锡林郭勒盟苏尼特右旗
True,邢台东站,False,False,True,北京铁路局,河北省邢台市经济开发区振兴一路邢台东站
True,邢台站,True,True,True,北京铁路局,河北省邢台市车站北路20号
False,徐水站,False,False,True,北京铁路局,河北省保定徐水县康明中路车站街12号
True,宣化站,True,True,True,北京铁路局,河北省张家口市宣化区车站街1号
True,延庆站,False,False,True,北京铁路局,北京市延庆县妫水南街59号
True,岩会站,False,False,True,北京铁路局,山西省阳泉市平定县巨城镇
True,燕郊站,False,False,True,北京铁路局,河北省廊坊三河市燕郊开发区京榆大街938号
True,燕山站,False,False,True,北京铁路局,北京市房山区燕山中路7号
True,阳泉北站,False,False,True,北京铁路局,山西省阳泉市盂县水神山路1号
True,拉哈,True,True,True,哈尔滨铁路局,黑龙江省讷河市拉哈镇东岗街拉哈车站
False,拉林,False,False,True,哈尔滨铁路局,黑龙江省五常市拉林镇铁路街
True,喇嘛甸,False,False,True,哈尔滨铁路局,黑龙江省大庆市让湖路区喇嘛甸镇
True,兰岗,False,False,True,哈尔滨铁路局,黑龙江省宁安市兰岗乡
True,兰棱,False,False,True,哈尔滨铁路局,黑龙江省双城市兰棱镇
True,朗乡,True,True,True,哈尔滨铁路局,黑龙江省伊春市铁力市朗乡镇
True,老莱,False,False,True,哈尔滨铁路局,黑龙江省讷河市老莱镇老莱车站
True,梨树镇,False,False,True,哈尔滨铁路局,黑龙江省鸡西市梨树区
True,青水山,False,False,False,哈尔滨铁路局,黑龙江省讷河市兴旺乡青水山车站
True,全胜,False,False,False,哈尔滨铁路局,黑龙江省绥化市庆安县九胜乡
True,群力,False,False,False,哈尔滨铁路局,黑龙江省富裕县友谊乡群力车站
True,沙力,False,False,False,哈尔滨铁路局,内蒙古自治区牙克石市沙力村
True,沙园,False,False,False,哈尔滨铁路局,黑龙江省绥化市北林区沙园村
True,申家店,False,False,False,哈尔滨铁路局,黑龙江省佳木斯市桦川县横头山镇
True,升昌,False,False,False,哈尔滨铁路局,黑龙江省双鸭山市集贤县升昌镇
True,老爷岭,False,False,False,沈阳铁路局,吉林省蛟河市新站镇老爷岭村
False,乐园,False,False,False,沈阳铁路局,吉林省安图县石门镇北山村
True,雷锋路,False,False,False,沈阳铁路局,辽宁省抚顺市望花区辽阳路盖县街
True,李家屯,False,False,False,沈阳铁路局,辽宁省普兰店市杨树房镇李家屯村
True,李石寨,False,False,False,沈阳铁路局,辽宁省抚顺市李石经济开发区高丽街
True,励家,False,False,False,沈阳铁路局,辽宁省锦州市黑山县励家镇
True,莲花山,False,False,False,沈阳铁路局,内蒙古自治区赤峰市敖汉旗古鲁板蒿乡八家村
True,灌水,False,False,True,沈阳铁路局,辽宁省丹东市宽甸满族自治县灌水镇
True,广宁寺,False,False,True,沈阳铁路局,辽宁省大连市金州区二十里堡镇广宁寺村
True,归流河,False,False,True,沈阳铁路局,内蒙古自治区兴安盟科右前旗归流河镇
True,郭家店,False,False,True,沈阳铁路局,吉林省梨树县郭家店镇
True,果 松,False,False,True,沈阳铁路局,吉林省通化县果松镇
True,哈拉海,False,False,True,沈阳铁路局,吉林省农安县哈拉海镇
True,海城,True,True,True,沈阳铁路局,辽宁省海城市站前街1号
True,紫阳,False,False,True,西安铁路局,陕西省安康市紫阳县紫阳火车站
True,柞水,False,False,True,西安铁路局,陕西省商洛市柞水县下梁镇
,,,,,,
True,信阳,True,True,True,武汉铁路局,河南省信阳市民权路与新华东路交叉口处
True,阳新,False,True,True,武汉铁路局,湖北省黄石市阳新县
True,宜昌东,True,True,True,武汉铁路局,湖北省宜昌市伍家岗区东站路1号
True,宜城,False,False,True,武汉铁路局,湖北省宜城市雷河发展区廖河乡
True,应城,False,False,True,武汉铁路局,湖北省应城市广场大道
True,云梦,False,False,True,武汉铁路局,湖北省孝感市云梦县城
True,韶关东,True,True,True,广铁集团,广东省韶关市浈江区站南路1号
True,韶山,False,False,True,广铁集团,湖南省韶山市清溪镇
True,邵东,False,False,True,广铁集团,湖南省邵东县两市镇
True,邵阳,True,True,True,广铁集团,湖南省邵阳市大祥区城南乡邵洲路
True,深圳,True,True,True,广铁集团,广东省深圳市罗湖区建设路1003号
True,深圳北,False,False,True,广铁集团,广东省深圳市龙华新区民治街道民塘路
True,金堂,False,False,False,成都铁路局,四川省成都市金堂县赵镇金堂大道19号
True,金钟,False,False,False,成都铁路局,贵州省威宁县金钟镇境内
True,经久,False,False,False,成都铁路局,四川省凉山州西昌市经久乡合营村
True,敬梓场,False,False,False,成都铁路局,四川省宜宾市翠屏区邱场镇新路村
True,九里,False,False,False,成都铁路局,四川省峨眉山市乐都镇新和村
True,永泰,False,False,True,南昌铁路局,福建省永泰火车站（永泰刘歧村立塘）
True,永修,False,False,True,南昌铁路局,江西省永修县永修火车站
True,攸县,False,False,True,南昌铁路局,湖南省株洲市攸县城关镇永佳社区
True,尤溪,False,False,True,南昌铁路局,福建省尤溪火车站（三明尤溪县西城镇）
True,于都,False,False,True,南昌铁路局,江西省于都县贡江镇
True,余江,False,False,True,南昌铁路局,江西省余江县邓埠镇站前北路
True,玉山,False,False,True,南昌铁路局,江西省玉山县冰溪镇后垄村墩上
True,永嘉站（客专）,False,False,True,上海铁路局,浙江省温州市永嘉县黄田街道千石村永嘉火车站
True,温州南站（客专）,False,False,True,上海铁路局,浙江省温州市瓯海区潘桥镇温州南站
True,瑞安站（客专）,False,False,True,上海铁路局,浙江省温州市瑞安市江南大道1号（南）
True,鳌江站（客专）,False,False,True,上海铁路局,浙江省温州市平阳县鳌江镇西塘村
True,苍南站（客专）,False,False,True,上海铁路局,浙江省温州市苍南县灵溪镇苍南火车站
True,绍兴站（既有）,True,True,True,上海铁路局,浙江省绍兴市车站路210号
True,赵家店,False,False,False,北京铁路局,河北省承德市兴隆县李家营乡赵家店村
True,珠窝,False,False,False,北京铁路局,北京市门头沟区雁翅镇珠窝火车站
True,珠窝东,False,False,False,北京铁路局,北京市门头沟区雁翅镇珠窝东火车站
True,紫荆关,False,False,False,北京铁路局,河北省易县紫荆关镇紫荆关火车站
,,,,,,
True,乌力吉尔,False,False,False,呼和浩特铁路局,内蒙古自治区赤峰市巴林左旗查干哈达苏木乌力吉尔线路所
True,乌日图,False,False,False,呼和浩特铁路局,内蒙古自治区锡林郭勒盟正蓝旗境内
True,乌苏图查干,False,False,False,呼和浩特铁路局,内蒙古自治区锡林郭勒盟正蓝旗境内
True,西斗铺,False,False,False,呼和浩特铁路局,内蒙古自治区包头市固阳县
True,西沟,False,False,False,呼和浩特铁路局,内蒙古自治区赤峰市阿鲁科尔沁旗天山镇西沟线路所
True,西胡尔清,False,False,False,呼和浩特铁路局,内蒙古自治区锡林郭勒盟正镶白旗
True,西里,False,False,False,呼和浩特铁路局,格日勒敖都苏木呼格吉乐图雅嘎查    
True,锡林呼都嘎,False,False,False,呼和浩特铁路局,苏尼特右旗赛汗塔拉镇查干呼哨苏木
